model,fold,generation_id,prompt_id,source_path,raw_sha256,extracted_code_sha256,saved_code_block_sha256,extraction_route,saved_block_matches_original_extractor,new_code_differs_from_saved_block,saved_block_parse_ok,saved_block_status,status,parse_ok,compile_ok,third_party_import,import_modules,error_type,error_message
llama3.1,A,112__repeat_5,112,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,fd29cc878c9d2391fa32727495c8e6f2dca1b2625c24f07f8c5c3b11d24e9aef,8ec637ee75b6ea22d7db449457e7e6fc935b40471ee87a1c2c48ebb043f8532d,8ec637ee75b6ea22d7db449457e7e6fc935b40471ee87a1c2c48ebb043f8532d,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""nltk"", ""pandas"", ""re"", ""sklearn""]",,
llama3.1,A,2382__repeat_1,2382,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,582b2d8c755fa237370426b2726ec81861960682592b1c206a49d27e3e343b6f,757bb2347e07b6b6c219f99e1c8feec20a118a3ec361a9e9a30d432770a7e4a4,757bb2347e07b6b6c219f99e1c8feec20a118a3ec361a9e9a30d432770a7e4a4,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,[],,
llama3.1,A,2382__repeat_2,2382,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,609f03e4ba31b68487a2eb812b9f3fc526dcec877b4a95234c8c95d62feba6d1,0f9563a62e6dec9ed6d143f7af363ea8e8dc5cd2ff845317da6f4b460c607a8a,0f9563a62e6dec9ed6d143f7af363ea8e8dc5cd2ff845317da6f4b460c607a8a,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,[],,
llama3.1,A,2382__repeat_3,2382,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,13079b5d2172fc4db8cc6d8ababb1b9c5e7b6b493665fb4cc16784deba1b3837,420b963f946e80791f88dfc12ac7ba37b06a9bd70c56aac4ce07a3f54ba3bfe6,420b963f946e80791f88dfc12ac7ba37b06a9bd70c56aac4ce07a3f54ba3bfe6,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,[],,
llama3.1,A,2382__repeat_4,2382,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,1a9c1c4f381dbc409358e0e3b7be62ca5947ad1e23ada8cf49cb037f3d905855,74d05a444a3b4e17a09f23f71c927ff044d55b3732915388f96ad1e12661f792,74d05a444a3b4e17a09f23f71c927ff044d55b3732915388f96ad1e12661f792,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,[],,
llama3.1,A,2382__repeat_5,2382,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,970c8160bdd240a2c5800a683799ac908333e3e0f7a70137fe526e2df4412524,facf1102732be56c15f0d4f42fb37444258359ac8d092af7494e774e27bb729c,facf1102732be56c15f0d4f42fb37444258359ac8d092af7494e774e27bb729c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,[],,
llama3.1,A,4744__repeat_1,4744,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,5c7fb4c723b83e74d8f613f2375f43c38d853401c33e3a319e6bb26fe07c50b3,02a254b1f2c9158ba73e1d2bd3df51e3dacf4f049633c5ae125ccd95141955ad,02a254b1f2c9158ba73e1d2bd3df51e3dacf4f049633c5ae125ccd95141955ad,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,A,4744__repeat_2,4744,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,8788e5025cd2576726cb0939ae3ae7d321d95b7622164e120f06fd5ecd413ff6,9907a24c46fc853a0e2e3edceb4b70a9137fa4b9e8078b0546f6e60826dd1e21,9907a24c46fc853a0e2e3edceb4b70a9137fa4b9e8078b0546f6e60826dd1e21,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,A,4744__repeat_3,4744,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,51da6c2bc498a7fa34a8320a09017f6d1c90b33fecd9e86c2d76c081f81d7e36,c7bd38a568f4335a2c76e71a6f87bf02082b6546a788ead8808c680f3f587892,c7bd38a568f4335a2c76e71a6f87bf02082b6546a788ead8808c680f3f587892,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,A,4744__repeat_4,4744,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,ae8dac505394eae5b6d170b15d3472fdd108c7ac89d5608b641ff2af69aa6706,201a2443b6445071813f5a9f270767b0f396a5ca1406a09fc61394c6ef9b38bf,201a2443b6445071813f5a9f270767b0f396a5ca1406a09fc61394c6ef9b38bf,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,A,4744__repeat_5,4744,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,9254e20faa5d7dfbb22347c54c102ac6031923cdcff26494de7fdc0cdd4dc232,ef86f445af84537598fe41366ee526014b683d5df27b921a4264a0b47f6ee7d7,ef86f445af84537598fe41366ee526014b683d5df27b921a4264a0b47f6ee7d7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,A,4650__repeat_1,4650,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,2fac25e3a767e6bfa1484b1c7b4c80534553a5348677c5c06530a0b08bf7a5ed,a43e017f28887105ae0f5165b0f9b4c100fd27d39f9ed5ec2e4dbfcea4eed4d5,a43e017f28887105ae0f5165b0f9b4c100fd27d39f9ed5ec2e4dbfcea4eed4d5,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cffi"", ""libsndfile"", ""numpy""]",,
llama3.1,A,4650__repeat_2,4650,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,11dc91748681e4cc65cdd562aa61cfef2b98787f10d707ea78d68fdd0518f66d,7cbbbde0bad2407f684ae87ea2ab60eea02fbde9bc9107d9870baed5964902e8,7cbbbde0bad2407f684ae87ea2ab60eea02fbde9bc9107d9870baed5964902e8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cffi"", ""libsndfile"", ""numpy""]",,
llama3.1,A,4650__repeat_3,4650,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,ecaf88040da2cc5372a30a43e3e3069560cbe63d9f2ce51bd092d5055ddb8fe2,04dc4df499d716f2731bd49721fb3aee723fbe51237909b08c5c2df23157587d,04dc4df499d716f2731bd49721fb3aee723fbe51237909b08c5c2df23157587d,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cffi"", ""libsndfile"", ""numpy""]",,
llama3.1,A,4650__repeat_4,4650,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,fab0ec3503f310515ffc2b83853e5600cf74c3a885f3aa3db7983193f50df4c4,5407eb81bb0eb7ce342ed00908a26d0f05c7c6e6b5a40990e36293608f04f971,5407eb81bb0eb7ce342ed00908a26d0f05c7c6e6b5a40990e36293608f04f971,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cffi"", ""libsndfile"", ""numpy""]",,
llama3.1,A,4650__repeat_5,4650,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,6da6f929ba08843f7c33f7b02d7ec8ca915cec429bb04a406fe2c44532f3ce48,4a245e4d8e6de8f30c5a2159ebc3d4f6119e9f58b0cbf93f223ee53ed5bdbf22,4a245e4d8e6de8f30c5a2159ebc3d4f6119e9f58b0cbf93f223ee53ed5bdbf22,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""cffi"", ""libsndfile"", ""numpy""]",,
llama3.1,A,1040__repeat_1,1040,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a71ef605133023d45b5fb5419b2077beaa0e50811c188434d2eac4cc81a23381,39b825c5834bd9c1ce89a155854461c866fcc813d361ab9057033909faae12b2,39b825c5834bd9c1ce89a155854461c866fcc813d361ab9057033909faae12b2,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,False,"[""os"", ""shutil"", ""subprocess""]",,
llama3.1,A,1040__repeat_2,1040,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,2d6c833f311f9319b11b62530edeba23f6c64d465584819c8d26338b4466d49e,27cf8f17e37ad7a0db6f4278c24cd209410bb98e8cb34287fc1eada799d6a32d,27cf8f17e37ad7a0db6f4278c24cd209410bb98e8cb34287fc1eada799d6a32d,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""git"", ""mkdocs"", ""os""]",,
llama3.1,A,1040__repeat_3,1040,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a6719d14be3946493ea1346b85602f599d96c34dddb6d4bab0b24d31b3f677d9,19129f87c3ede99fd3abf3252d75e62529ae5c581877d73a7a152d5cf7759844,19129f87c3ede99fd3abf3252d75e62529ae5c581877d73a7a152d5cf7759844,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""mkdocs"", ""os"", ""subprocess""]",,
llama3.1,A,1040__repeat_4,1040,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,3834fb87ff110673a0fae36f0482368a57d8c3322f2a98bfee8f45eb61c47b35,f09a93937b81b311e8c1d2c08088c55fca9b372c972a7f90ec3742bcdb000bff,f09a93937b81b311e8c1d2c08088c55fca9b372c972a7f90ec3742bcdb000bff,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""git"", ""os"", ""subprocess""]",,
llama3.1,A,1040__repeat_5,1040,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,9d5975537fdfb6d1e28f652fac5edb607bdd0f30efa203cf2393025da7268506,d9a1400dc3fb01647aa5fb4428ecb1fb284efae9087ca086667b7affd4b4d8dd,d9a1400dc3fb01647aa5fb4428ecb1fb284efae9087ca086667b7affd4b4d8dd,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""git"", ""mkdocs"", ""os"", ""subprocess""]",,
llama3.1,A,660__repeat_1,660,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,0751e91e96f9a33a28b33b04f9a66209a0720d83674ef71c0b332b6aa122ad19,77d04eb2022750db951b3eab348c6bbed3c1f94eeb6efa901eaa8438612cfb60,77d04eb2022750db951b3eab348c6bbed3c1f94eeb6efa901eaa8438612cfb60,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""celery"", ""kombu"", ""typing""]",,
llama3.1,A,660__repeat_2,660,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,192e220388ea816f6bdb4b05d534da2ee00ad0fb8c859514904401746066a5b2,77428e824e82051b266c87774446169a306c9b9e96d63982c7ec9ffcba35eba2,77428e824e82051b266c87774446169a306c9b9e96d63982c7ec9ffcba35eba2,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""__future__"", ""celery"", ""kombu"", ""types"", ""typing""]",,
llama3.1,A,660__repeat_3,660,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,c02b649ca23f2589fffb7df33a8af32f01ef46595722fe71eb31b577e352f22d,bc6734b8c4257ba901007f5351e18592c10b637612a3b7666c400332e0c75702,bc6734b8c4257ba901007f5351e18592c10b637612a3b7666c400332e0c75702,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""celery"", ""kombu"", ""typing""]",,
llama3.1,A,660__repeat_4,660,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,0675d75262273c8a8cb20c1e1e88bdd626fcc04162d7d9ed54557464bffafa08,b035e80a1ddf2970f074451af20a1db39447d454818037cfb47062b2ec1e9bf2,b035e80a1ddf2970f074451af20a1db39447d454818037cfb47062b2ec1e9bf2,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""celery"", ""kombu"", ""typing""]",,
llama3.1,A,660__repeat_5,660,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,2affbf3604235e45432b295131b9f0d73a9138f3e04bc533b220561de172086c,73bc364e86eda28b32ce362edc12c2841758e902646989da09125dd16128a7e0,73bc364e86eda28b32ce362edc12c2841758e902646989da09125dd16128a7e0,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""celery"", ""kombu"", ""typing""]",,
llama3.1,A,2074__repeat_1,2074,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,55e36d130c593dc06178d33f06dd946597ebfff6f57515aa5f6094c443e770e4,67dbf0cd30a1dc92172c425fdd380a4397b0e0c996c16976a2675df6cea7e24a,67dbf0cd30a1dc92172c425fdd380a4397b0e0c996c16976a2675df6cea7e24a,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure"", ""kiota_abstractions"", ""kiota_authentication"", ""os""]",,
llama3.1,A,2074__repeat_2,2074,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a1b0c3fdd3f833980e16a5e4d93571e498e4cd8d9cef43094cc7bd43718c0b0e,9424470d07952838e1869f5f56dabea3bf4f9e86ffeea45fba8fb500c1d12638,9424470d07952838e1869f5f56dabea3bf4f9e86ffeea45fba8fb500c1d12638,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""kiota_auth_client"", ""msal""]",,
llama3.1,A,2074__repeat_3,2074,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,24a962511bd7e902e65a5ec19c6626aa1f44b9de2ca627cdce97d797519b242e,a40c3c5867a3f8ed441eafb1a3d0d50f7f4c62daf8734fb09a11feb745e8a54b,a40c3c5867a3f8ed441eafb1a3d0d50f7f4c62daf8734fb09a11feb745e8a54b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""kiota_auth"", ""os""]",,
llama3.1,A,2074__repeat_4,2074,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,041031259ce7500dbb22cea960daa993fc7a3a6e646629f334f043e3f540c2d6,edb6ed2c71d8788f275bba122d47af2c0dea2ae238675f127f357eef7a6d17b9,edb6ed2c71d8788f275bba122d47af2c0dea2ae238675f127f357eef7a6d17b9,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""kiota_authentication"", ""os""]",,
llama3.1,A,2074__repeat_5,2074,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,b76369774eeedc5f994f3dd1148dc6ff9f9742cd0c873a2bbc72bc41b2ae645b,cab6633044e48a7882103e9d99506532066719d8d666a56c935914211cfdc976,cab6633044e48a7882103e9d99506532066719d8d666a56c935914211cfdc976,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure"", ""kiota_authentication_client""]",,
llama3.1,A,4425__repeat_1,4425,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,5c67286ccd8f86cc8b36cda86eaf7c529bf912400176a987f294a374c3884cd1,7bca8bee00d1b6b50c5df31870185d35a83e4ce2cb7fed18c45623638485242b,7bca8bee00d1b6b50c5df31870185d35a83e4ce2cb7fed18c45623638485242b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""flask"", ""flask_login"", ""flask_sqlalchemy"", ""werkzeug""]",,
llama3.1,A,4425__repeat_2,4425,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,621aa8b93a7e92af4864c0b3500d520a7b2ebb2bff0e30d46e8a9d0eaa2435d6,e7fd93aa8fb697734419de523a8bfdf770dde287cb59e96852adf51e25776522,e7fd93aa8fb697734419de523a8bfdf770dde287cb59e96852adf51e25776522,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""datetime"", ""django"", ""logging"", ""openedx_course"", ""rest_framework""]",,
llama3.1,A,4425__repeat_3,4425,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,b4098692ca600b9195787d00c5ec5d2bb5e97fb8e0e6716a15bae16502617e3a,52dc7d1de07af582e7ce74df88ba557248cc00826f6f71722ce6e712c8a2d4eb,52dc7d1de07af582e7ce74df88ba557248cc00826f6f71722ce6e712c8a2d4eb,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""rest_framework""]",,
llama3.1,A,4425__repeat_4,4425,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,ad874717a0abb0bef53505ba0eb8f3e90736278f40226e751cd95975229d70b1,83747c0710e646ddd4732f143dc671f4f61134cda1db63b9100bead776316249,83747c0710e646ddd4732f143dc671f4f61134cda1db63b9100bead776316249,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""json"", ""rest_framework""]",,
llama3.1,A,4425__repeat_5,4425,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,170515252b843e731093cecc0787f05e29dd00e0e4eab98ac5103661dbcd9244,7b3bf03e67a7cdf251b7b9fd186d93267923575c10fbc98f14b913de29d3c11c,7b3bf03e67a7cdf251b7b9fd186d93267923575c10fbc98f14b913de29d3c11c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""flask"", ""flask_bcrypt"", ""flask_jwt_extended"", ""flask_login"", ""flask_marshmallow"", ""flask_sqlalchemy""]",,
llama3.1,A,1729__repeat_1,1729,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,cc649a593002125b52994c90eddda49b09d7239ea36dc2ef830234576cc82bed,d051da007cb46985907d4d81ccbc902cafb3b6cf3d54a761e6fc0f2dd394e4d7,d051da007cb46985907d4d81ccbc902cafb3b6cf3d54a761e6fc0f2dd394e4d7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""IPython"", ""matplotlib""]",,
llama3.1,A,1729__repeat_2,1729,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,3a3fc45797e46097dfdbfddb10302c226f9ad5853e45d83e8920ece36219b628,5d9d3842283e2ce135645ff53fba0d1a5cb3a73192e6d41e4595243b1ad42092,5d9d3842283e2ce135645ff53fba0d1a5cb3a73192e6d41e4595243b1ad42092,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""IPython"", ""matplotlib"", ""numpy""]",,
llama3.1,A,1729__repeat_3,1729,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,0109bf9dca79607b39a5cbaec6d70335a4feca5832f47726a6302a1725966a78,212add5b9ea1baa9e3f69eac5c98ffb1a1c9a1d92115c22429161e139f6d7128,212add5b9ea1baa9e3f69eac5c98ffb1a1c9a1d92115c22429161e139f6d7128,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 2)"
llama3.1,A,1729__repeat_4,1729,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,4d441f172931b64861a19f91cb60169f399e3635b318398730606e6a688bae79,f2950906d05c208cce2fb8a0a9354b5641a8eb0545d9d652a0c594ff5b1caff0,f2950906d05c208cce2fb8a0a9354b5641a8eb0545d9d652a0c594ff5b1caff0,python_fence,True,False,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 1)"
llama3.1,A,1729__repeat_5,1729,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,5f305100246ac0c1b235a52e3d451042827c2679f761810845a54420f9878b27,6c3f0bf66418cb4da0cc6ed91fe1812a0ef445eab65dd7f8f59cc22f9952573d,6c3f0bf66418cb4da0cc6ed91fe1812a0ef445eab65dd7f8f59cc22f9952573d,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""IPython"", ""fpdf"", ""math"", ""matplotlib"", ""numpy"", ""tabulate""]",,
llama3.1,A,1963__repeat_1,1963,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,8e74e9bbd6529e4237274e400095b4e23e6d42ab5a764c2392cd40c61396b953,914a191d2cba5830577a3563d4d21f048a48e4ddbc6e2b48fad2683fc3b64d2c,914a191d2cba5830577a3563d4d21f048a48e4ddbc6e2b48fad2683fc3b64d2c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""base64"", ""datetime"", ""hashlib"", ""hmac"", ""json"", ""requests"", ""time""]",,
llama3.1,A,1963__repeat_2,1963,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,01e253b5424ca4b7a16158c554d251c2f30f2112047541bc4cecce1ebb763636,7190272877ccf6bf69c858f2011c09bfacd41dbd6820ffee48e7972f025d6678,7190272877ccf6bf69c858f2011c09bfacd41dbd6820ffee48e7972f025d6678,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""fireblocks_sdk"", ""json"", ""os""]",,
llama3.1,A,1963__repeat_3,1963,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,60fd902da0cfdee4b94998bf3312a23fec803d6d3d92d000e7b1f3cf5f73fbff,39b6bf73b784e07442c19e75f27ae0cafac74349abd240634c63c308d2bca4c3,39b6bf73b784e07442c19e75f27ae0cafac74349abd240634c63c308d2bca4c3,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""hashlib"", ""hmac"", ""json"", ""os"", ""requests""]",,
llama3.1,A,1963__repeat_4,1963,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a93633c8b625c65f4d941a150d59c8dad9af22a5f2684b9b830153ccc0a99597,5add930fd7fc01f46da9228398744353e57e41b55c79e50959b9d9ba83336a1b,5add930fd7fc01f46da9228398744353e57e41b55c79e50959b9d9ba83336a1b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""base64"", ""datetime"", ""hashlib"", ""hmac"", ""json"", ""requests"", ""time""]",,
llama3.1,A,1963__repeat_5,1963,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,4d5295ead50da1988ebc59ebc66c0e51ddd6c7831a437c822465c00f64ded237,d27017805596ffac4062517524168b5803403c8c9710e7533d44f1c85bb6622d,d27017805596ffac4062517524168b5803403c8c9710e7533d44f1c85bb6622d,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""fireblocks_sdk"", ""json"", ""os""]",,
llama3.1,A,463__repeat_1,463,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,d4ff9a805cdd50ffed01eadea911746e2634eed7d1f73edc6315875b4504ea64,89fbea9f606591ba77ab0dd1f1a2ff0079382dba4810632223ca16992c6ac236,89fbea9f606591ba77ab0dd1f1a2ff0079382dba4810632223ca16992c6ac236,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""botocore"", ""bson"", ""json""]",,
llama3.1,A,463__repeat_2,463,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,f65af46088c4ca8497c7dce32bab8cff5473b5f4ce013f4697e9592c6b06d99e,d4ec50701af4905a0e5a8fe8b22beeabf171b8f6887b284999309c795166bda8,d4ec50701af4905a0e5a8fe8b22beeabf171b8f6887b284999309c795166bda8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""bson""]",,
llama3.1,A,463__repeat_3,463,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,43709c2ac29b79777f7fe04029977e26511fe78397524af07b591c209dfac53e,d1b581880a0b881eb87ae9ac2261826adc119337eacdadd1d368170d9d3e8444,d1b581880a0b881eb87ae9ac2261826adc119337eacdadd1d368170d9d3e8444,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""bson"", ""json""]",,
llama3.1,A,463__repeat_4,463,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,815f48b9df9855be04d1c1a870ec07bdfebcb41b6347289754bb9714d8857446,8465e9b7a7deae952bd370278fe315936887e0c25248acc77ca3626cd4613d56,8465e9b7a7deae952bd370278fe315936887e0c25248acc77ca3626cd4613d56,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""botocore"", ""bson""]",,
llama3.1,A,463__repeat_5,463,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,87b55c8961a6595c6c3c47974a201461328fd73b2ca000d9aedd2a016f49c054,2ff59ea5fbd51751fa4286d8726a35f7045204b7c5539d99e98a7864cf54848f,2ff59ea5fbd51751fa4286d8726a35f7045204b7c5539d99e98a7864cf54848f,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""boto3"", ""bson"", ""json"", ""pymongo""]",,
llama3.1,A,2066__repeat_1,2066,knowledgeEdit/results/rq2_cross_task_20260611/llama3.1-release/Base/fold_A/test100_case_repeat5/rq2_details.jsonl,a433f36f9b30f610a9aebbdf926750b3541a2d7699dba37adb37cd8467b03a3f,1297c4169df659704e38f9799a1a052add4f9a91e462b127bd34a9a51bbd37f9,1297c4169df659704e38f9799a1a052add4f9a91e462b127bd34a9a51bbd37f9,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""google"", ""googleapiclient""]",,
