model,method,fold,generation_id,prompt_id,question_sha256,source_path,code_sha256,code_chars,extraction_route,differs_from_archived_code_block,saved_block_matches_original_extractor,archived_parse_ok,archived_status,status,parse_ok,compile_ok,third_party_import,import_modules,error_type,error_message
llama3.1,BOUND,D,2595__repeat_5,2595,e37e0005b8b1855f996f063d8a9b41d6d57cbd92b8c283c42b8e71cce6bc010b,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,06a0de37046aab1018c393a170708fa11a017a24bf846ab22ae413f498643dd9,643,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pytest""]",,
llama3.1,BOUND,D,102__repeat_1,102,3e2a21fef0e94a79c58813d3bc9334e7b96db4d807ebbea89b1d44c4b5e2b8ae,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,0707797d93e22a5461cdfb0fee89ac16d4d97113b1b9f3a48090257aca0cd477,1466,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,BOUND,D,102__repeat_2,102,3e2a21fef0e94a79c58813d3bc9334e7b96db4d807ebbea89b1d44c4b5e2b8ae,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,05fcd94e3037593a0bba60ef4bf61f1eca23a0553ff02a012b70c8762ae7c298,3035,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk"", ""constructs""]",,
llama3.1,BOUND,D,102__repeat_3,102,3e2a21fef0e94a79c58813d3bc9334e7b96db4d807ebbea89b1d44c4b5e2b8ae,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ebd6c0c9bbd2f8ea83e90ff0f8b722a3c71c36e11ad4e2cd3326005dc1a8b2e2,1827,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,BOUND,D,102__repeat_4,102,3e2a21fef0e94a79c58813d3bc9334e7b96db4d807ebbea89b1d44c4b5e2b8ae,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,5d35e2d06b2b09d844410ce89ec5533d0419e4e13074c36a01f832dcecd9ccbb,1566,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
llama3.1,BOUND,D,102__repeat_5,102,3e2a21fef0e94a79c58813d3bc9334e7b96db4d807ebbea89b1d44c4b5e2b8ae,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,3296a8990fe337668294260b6d641ae37df4fbba1bcf77495d2550e08dac8aa9,720,unclosed_python_fence,True,True,False,parse_failure,syntax_valid,True,True,True,"[""boto3"", ""botocore"", ""os""]",,
llama3.1,BOUND,D,3940__repeat_1,3940,f61751a038d94c2d0379d086622c1f44d552c06f37ac982ea3ab521513fbdea1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,98059c0d1af50bf6f1aaac6d3e76174d793f5361d5c334a3015f65c9c21e3045,477,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""constructs"", ""os"", ""sys""]",,
llama3.1,BOUND,D,3940__repeat_2,3940,f61751a038d94c2d0379d086622c1f44d552c06f37ac982ea3ab521513fbdea1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,b22f10191506e43b8196c205179ea52deb8062d0fc9e0aa23be426fda921741b,319,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""os"", ""sys""]",,
llama3.1,BOUND,D,3940__repeat_3,3940,f61751a038d94c2d0379d086622c1f44d552c06f37ac982ea3ab521513fbdea1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,c3ab44a16be6fccc756433c94ecc551561267870f2089fa31193ce377c130b7f,357,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""os""]",,
llama3.1,BOUND,D,3940__repeat_4,3940,f61751a038d94c2d0379d086622c1f44d552c06f37ac982ea3ab521513fbdea1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,b682adc992ea7616c1a26b446c8031483aaa7a6589c7d9b05cf61efcd4617d9c,387,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""os"", ""sys""]",,
llama3.1,BOUND,D,3940__repeat_5,3940,f61751a038d94c2d0379d086622c1f44d552c06f37ac982ea3ab521513fbdea1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,eed5724655ace1b8907b377c6ce7e693ca40ddcea81928cafbd6e5da0870bb69,357,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""os"", ""sys""]",,
llama3.1,BOUND,D,3573__repeat_1,3573,f8cb1f9dd31113e7c3edd83f6b0489dd41b856588a93b5bdbe066a4d46729d16,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,118ffcb87a94a00b6e7c2d1de175cfb77b5e3a00ac77ec7f2036fdded6b1d9f9,362,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""os"", ""sys""]",,
llama3.1,BOUND,D,3573__repeat_2,3573,f8cb1f9dd31113e7c3edd83f6b0489dd41b856588a93b5bdbe066a4d46729d16,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,e6e48b3cb15a93c662f3ecdf104931fcfcfc261922dca77fda6a1b3b6b128b59,477,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""constructs"", ""os""]",,
llama3.1,BOUND,D,3573__repeat_3,3573,f8cb1f9dd31113e7c3edd83f6b0489dd41b856588a93b5bdbe066a4d46729d16,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,8ab7c15dbe7d501d9b3fdf36da95422417c641db728e51061cef3e8ae7387d5a,512,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""constructs"", ""os""]",,
llama3.1,BOUND,D,3573__repeat_4,3573,f8cb1f9dd31113e7c3edd83f6b0489dd41b856588a93b5bdbe066a4d46729d16,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,6b607dd5bb3517656264c7f357def6c1d9ca67046aef4c32139d8827821ccf28,2244,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,"[""importlib"", ""os"", ""subprocess"", ""sys""]",,
llama3.1,BOUND,D,3573__repeat_5,3573,f8cb1f9dd31113e7c3edd83f6b0489dd41b856588a93b5bdbe066a4d46729d16,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,14b9fad750ae4d84644b7ad71d32ede1d5dfea9ad97955e9ba9d98eaea079f78,528,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""cdktf"", ""os"", ""sys""]",,
llama3.1,BOUND,D,3298__repeat_1,3298,33e08eb1512eeb60efb3cd91afb991e342e800e276d01a7bd7c21bd10e318fef,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,7fab3a5b165df3aa02294d8abef17d86cab6694bacc11614d2a0fae1ca5bc8cf,3582,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""argparse"", ""json"", ""logging"", ""requests""]",,
llama3.1,BOUND,D,3298__repeat_2,3298,33e08eb1512eeb60efb3cd91afb991e342e800e276d01a7bd7c21bd10e318fef,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,6e74a42d29264bcc9ecc3253fe92b8b2c533a671f204489a6bc8ef14082daa58,4071,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""argparse"", ""json"", ""os"", ""requests"", ""time""]",,
llama3.1,BOUND,D,3298__repeat_3,3298,33e08eb1512eeb60efb3cd91afb991e342e800e276d01a7bd7c21bd10e318fef,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,e7ba89b0c68cbaa4e81f7cff2af3c5327f2ee4c33426999830edb36be101aaff,2382,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lastfm"", ""libre"", ""requests""]",,
llama3.1,BOUND,D,3298__repeat_4,3298,33e08eb1512eeb60efb3cd91afb991e342e800e276d01a7bd7c21bd10e318fef,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,6f5d8d4fd1c282a136ae764d3ede1226fa11468f0933632dc4f236dc673cab98,3136,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lastfm"", ""libre_lastfm""]",,
llama3.1,BOUND,D,3298__repeat_5,3298,33e08eb1512eeb60efb3cd91afb991e342e800e276d01a7bd7c21bd10e318fef,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ad8892ab0811faaafc8c4da793e3c5d870a45902df6d4e96463ab5c4bdb5b91a,6155,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lastfm"", ""libre"", ""tkinter""]",,
llama3.1,BOUND,D,4564__repeat_1,4564,dd7e7f5867b9b09f91d8c55f22924605c332628b6944667180c648317de2f80b,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,82e3aacf85901bab44ed249fd3d551f2bbb31db844eb2926b13da3fa1fe9ed26,2225,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""numpy"", ""scipy""]",,
llama3.1,BOUND,D,4564__repeat_2,4564,dd7e7f5867b9b09f91d8c55f22924605c332628b6944667180c648317de2f80b,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,75479d9b1d7662150ce77162447f3bc7f7455d974338966efa6d56676290b49e,2169,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""numpy""]",,
llama3.1,BOUND,D,4564__repeat_3,4564,dd7e7f5867b9b09f91d8c55f22924605c332628b6944667180c648317de2f80b,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,7ddaf3a375adf8d19456395e7e32d9783a212257b0609031e453ffe983115a27,2529,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""numpy""]",,
llama3.1,BOUND,D,4564__repeat_4,4564,dd7e7f5867b9b09f91d8c55f22924605c332628b6944667180c648317de2f80b,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,01b6dfeda48d6e87208203fef52084e500e87cad6989fa64a380a7b45b016d7e,2046,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""matplotlib"", ""numpy"", ""scipy""]",,
llama3.1,BOUND,D,4564__repeat_5,4564,dd7e7f5867b9b09f91d8c55f22924605c332628b6944667180c648317de2f80b,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,247bb93c3eddc1f01fcad90cfbf39190f46ebdfbc8c36845a0b64467b8003f5c,2601,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""numpy""]",,
llama3.1,BOUND,D,2709__repeat_1,2709,d5b35be8c63e4f3215b7fdc86ff270eba1fbcfa70b81a341788a5a30f9e74ece,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,a8e256171b1e0113c29207f6c4bd442cdab35d2df0b62708fac741a3e214a2a2,1149,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""assemblyline"", ""flask"", ""flask_cors"", ""flask_socketio""]",,
llama3.1,BOUND,D,2709__repeat_2,2709,d5b35be8c63e4f3215b7fdc86ff270eba1fbcfa70b81a341788a5a30f9e74ece,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,64f92ebbb42c4c67ebb460fa652e5b7dea6f34f34c695682a2510518c09b26db,1063,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""al4"", ""flask"", ""flask_socketio""]",,
llama3.1,BOUND,D,2709__repeat_3,2709,d5b35be8c63e4f3215b7fdc86ff270eba1fbcfa70b81a341788a5a30f9e74ece,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,616d62db053850a301426ca771777a8978d3f46703f5931f3fb863fa04ff4db2,1533,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""assemblyline"", ""flask"", ""socketio""]",,
llama3.1,BOUND,D,2709__repeat_4,2709,d5b35be8c63e4f3215b7fdc86ff270eba1fbcfa70b81a341788a5a30f9e74ece,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,bcd2d04f0e252c8f3676f51da321ba8a3679bd419e9790fe9ddb0495bc4a4aba,1155,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""allennlp"", ""flask"", ""flask_socketio""]",,
llama3.1,BOUND,D,2709__repeat_5,2709,d5b35be8c63e4f3215b7fdc86ff270eba1fbcfa70b81a341788a5a30f9e74ece,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,196efbce3f781ac73590582e80069286c9e6c1a6b1e3da718f9004ff33d7ba46,1487,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""alembic"", ""assemblyline"", ""flask"", ""flask_socketio""]",,
llama3.1,BOUND,D,956__repeat_1,956,9cc826d6d1f077a3b7e90de32cf5689c5670d69bb1791e40fb2117bb886eadb8,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,8f758121f9a7c2b06cab4bd82ac406d696c6981c1d447f7d0a8ce8c47b925730,2881,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""os"", ""requests""]",,
llama3.1,BOUND,D,956__repeat_2,956,9cc826d6d1f077a3b7e90de32cf5689c5670d69bb1791e40fb2117bb886eadb8,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,80ee8a447a07a7634e0a6eea15126d4194302fe6a67fe5961edb95e52507fbc1,427,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""rigetti"", ""typing""]",,
llama3.1,BOUND,D,956__repeat_3,956,9cc826d6d1f077a3b7e90de32cf5689c5670d69bb1791e40fb2117bb886eadb8,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,47ba1fe6a4cc01bc73db8e8fe588c7c6b701d50462087f81e47fede42fa0b99c,875,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""getpass"", ""rigetti""]",,
llama3.1,BOUND,D,956__repeat_4,956,9cc826d6d1f077a3b7e90de32cf5689c5670d69bb1791e40fb2117bb886eadb8,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,b6e2f98967254e0eb3ee4b7cdbd8dcfdbcc5c24a11717868cc2836fbd766efa0,635,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""numpy"", ""os"", ""pyquil"", ""rigetti_circuits""]",,
llama3.1,BOUND,D,956__repeat_5,956,9cc826d6d1f077a3b7e90de32cf5689c5670d69bb1791e40fb2117bb886eadb8,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,79c45a0ee50a462a3ac9aba29388ba4292ddb579d2afc50a2e35b5416234c552,1385,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""getpass"", ""numpy"", ""pyquil"", ""qiskit"", ""requests""]",,
llama3.1,BOUND,D,2915__repeat_1,2915,0b0723fed6d7ac718ceb1983aeac7156937ec4683b3e0d6499d7cb6e5d374059,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,2719d365ce840b306fb542b8dc09429a6461345a6e53a99ef5e0fcafffad99d8,942,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""maybird""]",,
llama3.1,BOUND,D,2915__repeat_2,2915,0b0723fed6d7ac718ceb1983aeac7156937ec4683b3e0d6499d7cb6e5d374059,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,da68ea3d59b7145ec09758b260a80a733ae2f06ca3db011a9f1b638d2debce62,944,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""maybird"", ""toolz""]",,
llama3.1,BOUND,D,2915__repeat_3,2915,0b0723fed6d7ac718ceb1983aeac7156937ec4683b3e0d6499d7cb6e5d374059,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ce8b1c721562bdc10e7f57d7ddab1dbae73a4ecc0a29494846817995f7060b78,1040,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""mayflower""]",,
llama3.1,BOUND,D,2915__repeat_4,2915,0b0723fed6d7ac718ceb1983aeac7156937ec4683b3e0d6499d7cb6e5d374059,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,5d36588115564d9d52a6f60fb78a5c2c164cdeb14b9d50da94412e9518ef2119,1241,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,"[""dataclasses"", ""functools"", ""typing""]",,
llama3.1,BOUND,D,2915__repeat_5,2915,0b0723fed6d7ac718ceb1983aeac7156937ec4683b3e0d6499d7cb6e5d374059,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,586d52f037dcfc7ecb77b1ea047261e51e9c8befbfb0c93a23c66d008ccd2d12,1218,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,"[""functools"", ""operator""]",,
llama3.1,BOUND,D,3131__repeat_1,3131,d7b7afb7c1379c88be4bdabf79855cca0d811808d5e31e2c4cf2180e956bbbd1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,08c5438bbfd6e69b361c2880676a89257b59e18d18e3b838d9db137fa562014d,932,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""configcat"", ""os""]",,
llama3.1,BOUND,D,3131__repeat_2,3131,d7b7afb7c1379c88be4bdabf79855cca0d811808d5e31e2c4cf2180e956bbbd1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,91ee4a5ee5bd4b227636a524f265b216746d76cd44f0b61bb6130b65742b9b00,616,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""configcat""]",,
llama3.1,BOUND,D,3131__repeat_3,3131,d7b7afb7c1379c88be4bdabf79855cca0d811808d5e31e2c4cf2180e956bbbd1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,3358e6361d52fa8fbf8db0975b4fcceba6868c152b13f61a9dbd57724d70c268,473,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""configcat"", ""logging""]",,
llama3.1,BOUND,D,3131__repeat_4,3131,d7b7afb7c1379c88be4bdabf79855cca0d811808d5e31e2c4cf2180e956bbbd1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,529c7b30177b5c992e8533fc4b52a07eb79e515f756578c7649235e36023522b,297,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""configcat"", ""logging""]",,
llama3.1,BOUND,D,3131__repeat_5,3131,d7b7afb7c1379c88be4bdabf79855cca0d811808d5e31e2c4cf2180e956bbbd1,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,fe125b78a3e4dbd76ff5178aefe5a5bc45b85b4f0fda3e0c30ecb924cff99a62,476,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""ConfigCat"", ""configcat"", ""logging""]",,
llama3.1,BOUND,D,824__repeat_1,824,56fec16729fe6b3f9a38cab3c98e6672d2ccdcfa6f58ca33d859cf64d2306f50,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,e0bea94be5108b23699c6d14782044d1b4d49b22d77080b18e491d60900810b0,8037,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""librosa"", ""numpy"", ""pydub"", ""pytorch_lightning"", ""soundfile"", ""torch"", ""torchvision""]",,
llama3.1,BOUND,D,824__repeat_2,824,56fec16729fe6b3f9a38cab3c98e6672d2ccdcfa6f58ca33d859cf64d2306f50,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,9e6999493b8c850970560bac527eb5fe7e3ca075867b44bf16fa13e2a0f01c4e,3555,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""librosa"", ""numpy"", ""pydub"", ""scipy"", ""speechpy"", ""torch"", ""transformers""]",,
llama3.1,BOUND,D,824__repeat_3,824,56fec16729fe6b3f9a38cab3c98e6672d2ccdcfa6f58ca33d859cf64d2306f50,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,3dc9150d8b8b1aca546c84ff7997b35b9e0491b70c1ff050ed4fe870a12d8453,8801,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"'(' was never closed (<generated>, line 23)"
llama3.1,BOUND,D,824__repeat_4,824,56fec16729fe6b3f9a38cab3c98e6672d2ccdcfa6f58ca33d859cf64d2306f50,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ed7e2480620397f1b5b444f7bc7e7230d1eea431a1494b8ec58cc11b5f9cfb0f,3157,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""librosa"", ""numpy"", ""torch""]",,
llama3.1,BOUND,D,824__repeat_5,824,56fec16729fe6b3f9a38cab3c98e6672d2ccdcfa6f58ca33d859cf64d2306f50,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,75531b20d521b9d4168cf9370a13634a5b652a986cc5e94f32908feb86233a89,3492,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""librosa"", ""numpy"", ""soundfile"", ""torch""]",,
llama3.1,BOUND,D,112__repeat_1,112,f77d37024e84ba940cc1e897641c49670228e3834e8f11d727b761a0da8cf68c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,55a3fb45ebe56bc46b83e9ab484066f4da5d881b05d910eb6dd46d7ec36471a5,3955,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""keyword"", ""nltk"", ""re"", ""sklearn""]",,
llama3.1,BOUND,D,112__repeat_2,112,f77d37024e84ba940cc1e897641c49670228e3834e8f11d727b761a0da8cf68c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,369525bd92908a4a2120a0031c7e2f29c36c5b9fca61881e8c6eaf9219f41c92,2868,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""nltk"", ""re"", ""sklearn""]",,
llama3.1,BOUND,D,112__repeat_3,112,f77d37024e84ba940cc1e897641c49670228e3834e8f11d727b761a0da8cf68c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,eb9b2139be5d0fca0c5af446c44ebc5b558d6d205a645a085ac0124274354e4d,2549,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""nltk"", ""re"", ""sklearn""]",,
llama3.1,BOUND,D,112__repeat_4,112,f77d37024e84ba940cc1e897641c49670228e3834e8f11d727b761a0da8cf68c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,295cdfb42457fae15c0e341f4c57ceb6444e6c7844c3834f1b4edcc9704cce77,3041,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""nltk"", ""re"", ""sklearn""]",,
llama3.1,BOUND,D,112__repeat_5,112,f77d37024e84ba940cc1e897641c49670228e3834e8f11d727b761a0da8cf68c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,a2bf480bc66e75b2b5cb6f0a1956c61de9db89a124f9bdf9633dd87508c2cad3,2546,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""numpy"", ""pandas"", ""re"", ""sklearn""]",,
llama3.1,BOUND,D,2382__repeat_1,2382,2b3b90ef04affe7234b203f5c4f48fc86748ee4c21e379c0d8876320a9b64cac,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,60decf785a61b5b4ac58a318078073a572a462cce8910f5a91137abd2f93cc76,2323,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,[],,
llama3.1,BOUND,D,2382__repeat_2,2382,2b3b90ef04affe7234b203f5c4f48fc86748ee4c21e379c0d8876320a9b64cac,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/llama3.1/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,14593e86aedb457a3462c1b4c838d902971bbd8595226a08066e6ff16b0986b3,2621,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,[],,
