model,method,fold,generation_id,ast_status,token_error,import_candidates,rejected_import_statements,import_count,ast_set_equal,ast_missing,ast_extra
llama3.1,MEMIT,A,1587__repeat_3,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,1587__repeat_4,ast_ok,,6,0,3,1,[],[]
llama3.1,MEMIT,A,1587__repeat_5,ast_ok,,8,0,6,1,[],[]
llama3.1,MEMIT,A,4035__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4035__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4035__repeat_3,ast_ok,,6,0,2,1,[],[]
llama3.1,MEMIT,A,4035__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4035__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,1427__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,1427__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,1427__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,1427__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,1427__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4161__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4161__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4161__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,4161__repeat_4,ast_ok,,4,0,3,1,[],[]
llama3.1,MEMIT,A,4161__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,2736__repeat_1,parse_failure,,204,0,8,,,
llama3.1,MEMIT,A,2736__repeat_2,ast_ok,,10,0,9,1,[],[]
llama3.1,MEMIT,A,2736__repeat_3,ast_ok,,13,0,8,1,[],[]
llama3.1,MEMIT,A,2736__repeat_4,ast_ok,,20,0,11,1,[],[]
llama3.1,MEMIT,A,2736__repeat_5,parse_failure,,310,1,13,,,
llama3.1,MEMIT,A,4707__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,4707__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,4707__repeat_3,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,A,4707__repeat_4,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,A,4707__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,2515__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,2515__repeat_2,ast_ok,,7,0,5,1,[],[]
llama3.1,MEMIT,A,2515__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,2515__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,2515__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,1524__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,1524__repeat_2,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,A,1524__repeat_3,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,1524__repeat_4,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,1524__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,280__repeat_1,ast_ok,,11,0,9,1,[],[]
llama3.1,MEMIT,A,280__repeat_2,ast_ok,,15,0,8,1,[],[]
llama3.1,MEMIT,A,280__repeat_3,ast_ok,,22,0,14,1,[],[]
llama3.1,MEMIT,A,280__repeat_4,ast_ok,,17,0,8,1,[],[]
llama3.1,MEMIT,A,280__repeat_5,ast_ok,,22,0,14,1,[],[]
llama3.1,MEMIT,A,1964__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,1964__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,1964__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,1964__repeat_4,parse_failure,,5,0,3,,,
llama3.1,MEMIT,A,1964__repeat_5,ast_ok,,4,0,2,1,[],[]
llama3.1,MEMIT,A,2058__repeat_1,ast_ok,,4,0,1,1,[],[]
llama3.1,MEMIT,A,2058__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,2058__repeat_3,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,A,2058__repeat_4,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,A,2058__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,2881__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,2881__repeat_2,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,A,2881__repeat_3,ast_ok,,7,0,6,1,[],[]
llama3.1,MEMIT,A,2881__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,2881__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,2369__repeat_1,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2369__repeat_2,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,A,2369__repeat_3,ast_ok,,18,0,7,1,[],[]
llama3.1,MEMIT,A,2369__repeat_4,ast_ok,,7,0,4,1,[],[]
llama3.1,MEMIT,A,2369__repeat_5,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,3109__repeat_1,ast_ok,,4,0,3,1,[],[]
llama3.1,MEMIT,A,3109__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,3109__repeat_3,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,A,3109__repeat_4,ast_ok,,12,0,6,1,[],[]
llama3.1,MEMIT,A,3109__repeat_5,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2105__repeat_1,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2105__repeat_2,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2105__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,2105__repeat_4,parse_failure,,6,0,6,,,
llama3.1,MEMIT,A,2105__repeat_5,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,A,4157__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,4157__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,4157__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,4157__repeat_4,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,4157__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,2159__repeat_1,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2159__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,2159__repeat_3,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2159__repeat_4,ast_ok,,7,0,4,1,[],[]
llama3.1,MEMIT,A,2159__repeat_5,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,A,2339__repeat_1,parse_failure,,11,0,8,,,
llama3.1,MEMIT,A,2339__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,2339__repeat_3,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,2339__repeat_4,parse_failure,,5,0,5,,,
llama3.1,MEMIT,A,2339__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,136__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,136__repeat_2,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,A,136__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,136__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,A,136__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,364__repeat_1,ast_ok,,7,0,3,1,[],[]
llama3.1,MEMIT,A,364__repeat_2,ast_ok,,21,0,6,1,[],[]
llama3.1,MEMIT,A,364__repeat_3,ast_ok,,8,0,5,1,[],[]
llama3.1,MEMIT,A,364__repeat_4,ast_ok,,7,0,6,1,[],[]
llama3.1,MEMIT,A,364__repeat_5,ast_ok,,8,0,3,1,[],[]
llama3.1,MEMIT,A,1816__repeat_1,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,A,1816__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,A,1816__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,A,1816__repeat_4,parse_failure,,1,0,1,,,
llama3.1,MEMIT,A,1816__repeat_5,parse_failure,,2,0,2,,,
llama3.1,MEMIT,A,4315__repeat_1,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,A,4315__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,A,4315__repeat_3,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,A,4315__repeat_4,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,A,4315__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2112__repeat_1,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2112__repeat_2,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2112__repeat_3,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2112__repeat_4,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2112__repeat_5,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2140__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2140__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2140__repeat_3,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2140__repeat_4,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2140__repeat_5,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,578__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,578__repeat_2,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,578__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,578__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,578__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,3384__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,3384__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,3384__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,3384__repeat_4,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,3384__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,755__repeat_1,ast_ok,,13,0,11,1,[],[]
llama3.1,MEMIT,B,755__repeat_2,ast_ok,,18,0,11,1,[],[]
llama3.1,MEMIT,B,755__repeat_3,ast_ok,,10,0,8,1,[],[]
llama3.1,MEMIT,B,755__repeat_4,ast_ok,,11,0,10,1,[],[]
llama3.1,MEMIT,B,755__repeat_5,ast_ok,,11,0,8,1,[],[]
llama3.1,MEMIT,B,2609__repeat_1,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,2609__repeat_2,ast_ok,,9,0,9,1,[],[]
llama3.1,MEMIT,B,2609__repeat_3,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,2609__repeat_4,ast_ok,,9,0,9,1,[],[]
llama3.1,MEMIT,B,2609__repeat_5,ast_ok,,10,0,9,1,[],[]
llama3.1,MEMIT,B,2466__repeat_1,ast_ok,,6,0,3,1,[],[]
llama3.1,MEMIT,B,2466__repeat_2,ast_ok,,7,0,5,1,[],[]
llama3.1,MEMIT,B,2466__repeat_3,ast_ok,,8,0,6,1,[],[]
llama3.1,MEMIT,B,2466__repeat_4,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,B,2466__repeat_5,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,926__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,926__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,926__repeat_3,ast_ok,,12,0,10,1,[],[]
llama3.1,MEMIT,B,926__repeat_4,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,926__repeat_5,ast_ok,,5,0,4,1,[],[]
llama3.1,MEMIT,B,3506__repeat_1,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,3506__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,3506__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3506__repeat_4,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,3506__repeat_5,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,1889__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,1889__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,1889__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,1889__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,1889__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,4169__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,4169__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4169__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,4169__repeat_4,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,4169__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4404__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4404__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4404__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4404__repeat_4,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4404__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2553__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2553__repeat_2,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,B,2553__repeat_3,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,B,2553__repeat_4,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2553__repeat_5,parse_failure,,3,0,2,,,
llama3.1,MEMIT,B,809__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,809__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,809__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,809__repeat_4,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,809__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4647__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,4647__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,4647__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4647__repeat_4,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4647__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2943__repeat_1,parse_failure,,16,0,9,,,
llama3.1,MEMIT,B,2943__repeat_2,parse_failure,,14,0,9,,,
llama3.1,MEMIT,B,2943__repeat_3,parse_failure,,8,0,8,,,
llama3.1,MEMIT,B,2943__repeat_4,parse_failure,,11,0,9,,,
llama3.1,MEMIT,B,2943__repeat_5,parse_failure,,11,0,8,,,
llama3.1,MEMIT,B,2595__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2595__repeat_2,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2595__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2595__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,2595__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,102__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,102__repeat_2,ast_ok,,4,0,1,1,[],[]
llama3.1,MEMIT,B,102__repeat_3,parse_failure,,37,1,2,,,
llama3.1,MEMIT,B,102__repeat_4,parse_failure,,3,3,0,,,
llama3.1,MEMIT,B,102__repeat_5,ast_ok,,8,0,1,1,[],[]
llama3.1,MEMIT,B,3940__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,3940__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3940__repeat_3,ast_ok,,4,0,2,1,[],[]
llama3.1,MEMIT,B,3940__repeat_4,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,3940__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3573__repeat_1,parse_failure,,10,0,4,,,
llama3.1,MEMIT,B,3573__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,3573__repeat_3,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,3573__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3573__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,3298__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,3298__repeat_2,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,B,3298__repeat_3,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,B,3298__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,3298__repeat_5,parse_failure,,2,0,2,,,
llama3.1,MEMIT,B,4564__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4564__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4564__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4564__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,4564__repeat_5,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2709__repeat_1,ast_ok,,9,0,6,1,[],[]
llama3.1,MEMIT,B,2709__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,2709__repeat_3,ast_ok,,10,0,5,1,[],[]
llama3.1,MEMIT,B,2709__repeat_4,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,2709__repeat_5,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,956__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,956__repeat_2,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,B,956__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,956__repeat_4,ast_ok,,5,0,4,1,[],[]
llama3.1,MEMIT,B,956__repeat_5,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2915__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2915__repeat_2,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2915__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,2915__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2915__repeat_5,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,B,3131__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,3131__repeat_2,ast_ok,,2,0,1,1,[],[]
llama3.1,MEMIT,B,3131__repeat_3,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,3131__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,3131__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,824__repeat_1,ast_ok,,50,0,23,1,[],[]
llama3.1,MEMIT,B,824__repeat_2,ast_ok,,28,0,21,1,[],[]
llama3.1,MEMIT,B,824__repeat_3,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,824__repeat_4,ast_ok,,18,0,18,1,[],[]
llama3.1,MEMIT,B,824__repeat_5,ast_ok,,11,0,11,1,[],[]
llama3.1,MEMIT,B,112__repeat_1,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,B,112__repeat_2,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,112__repeat_3,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,112__repeat_4,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,B,112__repeat_5,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,2382__repeat_1,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2382__repeat_2,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2382__repeat_3,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2382__repeat_4,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,2382__repeat_5,ast_ok,,0,0,0,1,[],[]
llama3.1,MEMIT,B,4744__repeat_1,ast_ok,,1,0,1,1,[],[]
llama3.1,MEMIT,B,4744__repeat_2,ast_ok,,9,0,1,1,[],[]
llama3.1,MEMIT,B,4744__repeat_3,parse_failure,,7,0,1,,,
llama3.1,MEMIT,B,4744__repeat_4,ast_ok,,3,0,1,1,[],[]
llama3.1,MEMIT,B,4744__repeat_5,ast_ok,,3,0,1,1,[],[]
llama3.1,MEMIT,B,4650__repeat_1,ast_ok,,5,0,4,1,[],[]
llama3.1,MEMIT,B,4650__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4650__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,4650__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,4650__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,1040__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,1040__repeat_2,parse_failure,,5,0,4,,,
llama3.1,MEMIT,B,1040__repeat_3,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,1040__repeat_4,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,1040__repeat_5,ast_ok,,5,0,4,1,[],[]
llama3.1,MEMIT,B,660__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,660__repeat_2,ast_ok,,9,0,9,1,[],[]
llama3.1,MEMIT,B,660__repeat_3,ast_ok,,15,0,13,1,[],[]
llama3.1,MEMIT,B,660__repeat_4,ast_ok,,8,0,7,1,[],[]
llama3.1,MEMIT,B,660__repeat_5,ast_ok,,5,0,3,1,[],[]
llama3.1,MEMIT,B,2074__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2074__repeat_2,ast_ok,,11,0,3,1,[],[]
llama3.1,MEMIT,B,2074__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2074__repeat_4,ast_ok,,7,0,4,1,[],[]
llama3.1,MEMIT,B,2074__repeat_5,ast_ok,,21,0,3,1,[],[]
llama3.1,MEMIT,B,4425__repeat_1,ast_ok,,5,0,5,1,[],[]
llama3.1,MEMIT,B,4425__repeat_2,ast_ok,,8,0,7,1,[],[]
llama3.1,MEMIT,B,4425__repeat_3,ast_ok,,12,0,12,1,[],[]
llama3.1,MEMIT,B,4425__repeat_4,ast_ok,,8,0,8,1,[],[]
llama3.1,MEMIT,B,4425__repeat_5,parse_failure,,266,0,19,,,
llama3.1,MEMIT,B,1729__repeat_1,parse_failure,"TokenError: ('EOF in multi-line statement', (148, 0))",4,0,4,,,
llama3.1,MEMIT,B,1729__repeat_2,parse_failure,,6,0,5,,,
llama3.1,MEMIT,B,1729__repeat_3,parse_failure,,13,0,7,,,
llama3.1,MEMIT,B,1729__repeat_4,parse_failure,,4,0,3,,,
llama3.1,MEMIT,B,1729__repeat_5,ast_ok,,11,0,5,1,[],[]
llama3.1,MEMIT,B,1963__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,1963__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,1963__repeat_3,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,1963__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,1963__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,463__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,463__repeat_2,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,463__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,463__repeat_4,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,463__repeat_5,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2066__repeat_1,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,2066__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,2066__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,2066__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,2066__repeat_5,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,796__repeat_1,ast_ok,,4,0,2,1,[],[]
llama3.1,MEMIT,B,796__repeat_2,parse_failure,,3,0,3,,,
llama3.1,MEMIT,B,796__repeat_3,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,796__repeat_4,ast_ok,,3,0,2,1,[],[]
llama3.1,MEMIT,B,796__repeat_5,ast_ok,,7,0,4,1,[],[]
llama3.1,MEMIT,B,4106__repeat_1,ast_ok,,4,0,3,1,[],[]
llama3.1,MEMIT,B,4106__repeat_2,ast_ok,,8,0,7,1,[],[]
llama3.1,MEMIT,B,4106__repeat_3,ast_ok,,4,0,3,1,[],[]
llama3.1,MEMIT,B,4106__repeat_4,ast_ok,,6,0,6,1,[],[]
llama3.1,MEMIT,B,4106__repeat_5,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,582__repeat_1,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,582__repeat_2,ast_ok,,16,0,5,1,[],[]
llama3.1,MEMIT,B,582__repeat_3,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,582__repeat_4,ast_ok,,2,0,2,1,[],[]
llama3.1,MEMIT,B,582__repeat_5,ast_ok,,5,0,3,1,[],[]
llama3.1,MEMIT,B,3219__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3219__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3219__repeat_3,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,3219__repeat_4,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,3219__repeat_5,ast_ok,,4,0,4,1,[],[]
llama3.1,MEMIT,B,906__repeat_1,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,906__repeat_2,ast_ok,,3,0,3,1,[],[]
llama3.1,MEMIT,B,906__repeat_3,ast_ok,,7,0,7,1,[],[]
llama3.1,MEMIT,B,906__repeat_4,ast_ok,,5,0,5,1,[],[]
