model,method,fold,generation_id,prompt_id,extraction,ast_status,tokenizer_error,import_paths,local_paths,resolved_distributions,unresolved_imports,unknown_date_paths,original_mapper_output,original_valid,original_hallucinated,audited_valid,audited_hallucinated,mapping_known,mapping_correct,label_known,label_agree,known_valid_count,known_hall_count,unknown_count
llama3.1,DINM,A,1889__repeat_2,1889,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1428, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,1889__repeat_3,1889,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (6, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,1889__repeat_4,1889,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (653, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,1889__repeat_5,1889,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1819, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4169__repeat_1,4169,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1625, 0))","[""base64opscsi"", ""xmlopscsi""]",[],[],"{""base64opscsi"": ""unknown"", ""xmlopscsi"": ""unknown""}",[],"[""pyopscsi""]",[],"[""pyopscsi""]",[],[],0,,0,,0,0,2
llama3.1,DINM,A,4169__repeat_2,4169,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1837, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4169__repeat_3,4169,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1363, 0))","[""pycaaspycaaspycaas""]",[],[],"{""pycaaspycaaspycaas"": ""unknown""}",[],"[""pycaas""]",[],"[""pycaas""]",[],[],0,,0,,0,0,1
llama3.1,DINM,A,4169__repeat_4,4169,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1986, 0))","[""base64bpyppsc""]",[],[],"{""base64bpyppsc"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,1
llama3.1,DINM,A,4169__repeat_5,4169,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2017, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4404__repeat_1,4404,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1758, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4404__repeat_2,4404,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (5, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4404__repeat_3,4404,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4404__repeat_4,4404,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1731, 0))","[""xmltowscclientodoprcclientodoprcodoprcclient""]",[],[],"{""xmltowscclientodoprcclientodoprcodoprcclient"": ""unknown""}",[],"[""google-api-python-client"", ""google-auth-httplib2"", ""google-auth-oauthlib"", ""googleapiclient"", ""xmltodict""]","[""google-api-python-client"", ""google-auth-httplib2"", ""google-auth-oauthlib"", ""xmltodict""]","[""googleapiclient""]",[],[],0,,0,,0,0,1
llama3.1,DINM,A,4404__repeat_5,4404,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1861, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2553__repeat_1,2553,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2553__repeat_2,2553,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1818, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2553__repeat_3,2553,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (324, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2553__repeat_4,2553,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2018, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2553__repeat_5,2553,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2038, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,809__repeat_1,809,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (451, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,809__repeat_2,809,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1813, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,809__repeat_3,809,full_ast,ast_ok,,"[""webvtt.pylibspfopscsiwebvttopspf""]",[],"[""webvtt-py""]",{},[],"[""webvtt-py""]","[""webvtt-py""]",[],"[""webvtt-py""]",[],1,1,1,1,1,0,0
llama3.1,DINM,A,809__repeat_4,809,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1024, 0))","[""pyvttpy3pp""]",[],[],"{""pyvttpy3pp"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,1
llama3.1,DINM,A,809__repeat_5,809,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (12, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4647__repeat_1,4647,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1786, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4647__repeat_2,4647,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1828, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4647__repeat_3,4647,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4647__repeat_4,4647,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1827, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4647__repeat_5,4647,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (3, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2943__repeat_1,2943,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2943__repeat_2,2943,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2943__repeat_3,2943,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1896, 0))","[""django""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
llama3.1,DINM,A,2943__repeat_4,2943,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (5, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2943__repeat_5,2943,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""django""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
llama3.1,DINM,A,2595__repeat_1,2595,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2037, 0))","[""pytestellipsippsiellip""]",[],[],"{""pytestellipsippsiellip"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,1
llama3.1,DINM,A,2595__repeat_2,2595,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2595__repeat_3,2595,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (786, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2595__repeat_4,2595,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2038, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2595__repeat_5,2595,full_ast,ast_ok,,"[""pytest3.pyappellidoppypppppp""]",[],[],"{""pytest3.pyappellidoppypppppp"": ""unknown""}",[],"[""pytest""]","[""pytest""]",[],[],[],0,,0,,0,0,1
llama3.1,DINM,A,102__repeat_1,102,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (6, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,102__repeat_2,102,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1116, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,102__repeat_3,102,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1824, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,102__repeat_4,102,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1827, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,102__repeat_5,102,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (834, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3940__repeat_1,3940,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1888, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3940__repeat_2,3940,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (187, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3940__repeat_3,3940,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1856, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3940__repeat_4,3940,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3940__repeat_5,3940,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3573__repeat_1,3573,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3573__repeat_2,3573,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1872, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3573__repeat_3,3573,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (30, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3573__repeat_4,3573,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (505, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3573__repeat_5,3573,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2040, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3298__repeat_1,3298,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (690, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3298__repeat_2,3298,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3298__repeat_3,3298,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1981, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3298__repeat_4,3298,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1817, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3298__repeat_5,3298,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (4, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4564__repeat_1,4564,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (513, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4564__repeat_2,4564,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (684, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4564__repeat_3,4564,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (773, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4564__repeat_4,4564,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1228, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4564__repeat_5,4564,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (772, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2709__repeat_1,2709,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1804, 0))","[""jsonoppyliboppyelastoppyelasticsearchoppyvscopppowellfamlib""]",[],[],"{""jsonoppyliboppyelastoppyelasticsearchoppyvscopppowellfamlib"": ""unknown""}",[],"[""elasticsearch"", ""powell-fam-lib"", ""python-elasticsearch"", ""python-lib"", ""python-oppy"", ""python-oppy-elasticsearch"", ""python-oppy-elastop"", ""python-oppy-powellfamlib"", ""python-oppy-vsc"", ""python-vsc""]","[""elasticsearch"", ""python-lib""]","[""powell-fam-lib"", ""python-elasticsearch"", ""python-oppy"", ""python-oppy-elasticsearch"", ""python-oppy-elastop"", ""python-oppy-powellfamlib"", ""python-oppy-vsc"", ""python-vsc""]",[],[],0,,0,,0,0,1
llama3.1,DINM,A,2709__repeat_2,2709,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1891, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2709__repeat_3,2709,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2033, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2709__repeat_4,2709,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (952, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2709__repeat_5,2709,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (675, 0))","[""flask""]",[],"[""flask""]",{},[],"[""flask""]","[""flask""]",[],"[""flask""]",[],1,1,1,1,1,0,0
llama3.1,DINM,A,956__repeat_1,956,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (3, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,956__repeat_2,956,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (400, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,956__repeat_3,956,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,956__repeat_4,956,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1795, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,956__repeat_5,956,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2915__repeat_1,2915,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1801, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2915__repeat_2,2915,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (828, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2915__repeat_3,2915,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (466, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2915__repeat_4,2915,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1909, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2915__repeat_5,2915,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (798, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3131__repeat_1,3131,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (3, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3131__repeat_2,3131,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (4, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3131__repeat_3,3131,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1871, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3131__repeat_4,3131,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1807, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,3131__repeat_5,3131,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1796, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,824__repeat_1,824,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,824__repeat_2,824,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""pyaspytadubtppspai""]",[],[],"{""pyaspytadubtppspai"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,1
llama3.1,DINM,A,824__repeat_3,824,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1797, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,824__repeat_4,824,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,824__repeat_5,824,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,112__repeat_1,112,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,112__repeat_2,112,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (324, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,112__repeat_3,112,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1937, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,112__repeat_4,112,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,112__repeat_5,112,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1787, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2382__repeat_1,2382,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""pydbdbdbdb"", ""pydbdbtdbt""]",[],[],"{""pydbdbdbdb"": ""unknown"", ""pydbdbtdbt"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,2
llama3.1,DINM,A,2382__repeat_2,2382,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (591, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2382__repeat_3,2382,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2382__repeat_4,2382,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (771, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,2382__repeat_5,2382,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""py3amsl""]",[],[],"{""py3amsl"": ""unknown""}",[],"[""py3amsl""]",[],"[""py3amsl""]",[],[],0,,0,,0,0,1
llama3.1,DINM,A,4744__repeat_1,4744,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1796, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4744__repeat_2,4744,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4744__repeat_3,4744,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (3, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4744__repeat_4,4744,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1901, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4744__repeat_5,4744,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4650__repeat_1,4650,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4650__repeat_2,4650,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""pyamiafftcppff"", ""pyamiafftdspff"", ""pyamiafftff"", ""pyamiafftsampleff""]",[],[],"{""pyamiafftcppff"": ""unknown"", ""pyamiafftdspff"": ""unknown"", ""pyamiafftff"": ""unknown"", ""pyamiafftsampleff"": ""unknown""}",[],[],[],[],[],[],0,,0,,0,0,4
llama3.1,DINM,A,4650__repeat_3,4650,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (1926, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4650__repeat_4,4650,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (192, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
llama3.1,DINM,A,4650__repeat_5,4650,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (2032, 0))",[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
